designation phot_g_mean_mag phot_bp_mean_mag phot_rp_mean_mag ra dec Sector_17_x Sector_17_y Sector_18_x Sector_18_y Sector_24_x Sector_24_y
"Gaia DR2 2015669727297568896" 17.63335 18.4993916 16.6660328 351.44280728924434 61.68818080260716 14.630868750547085 10.951690626958726 16.25452181326339 8.256816125196615 15.216255349478779 9.019846636546081
"Gaia DR2 2015669353635282304" 17.6394043 18.3155117 16.3994884 351.41377724043036 61.652352093482094 8.72038616799551 7.863544378693778 9.14242623867845 7.496574459865364 8.872457134330139 7.166534380115154
"Gaia DR2 2015670384437202688" 17.6469669 18.19596 16.79211 351.3929035843635 61.681577090431155 10.780052845593698 12.909642094324333 13.34714104739056 11.515037359095881 11.854814558545556 11.550051263974556
"Gaia DR2 2015670968552800384" 17.65771 18.4175549 16.7832756 351.50496789389973 61.677187473378126 17.226833435104133 5.975135277626201 16.62441512309247 2.603039320819023 16.771528842174284 3.8714545834156304
"Gaia DR2 2015657117273162880" 17.6680012 18.5968285 16.6637611 351.3576265522885 61.60114826919707 -0.6431338809523766 4.292937395888064 -1.549979455707735 7.541836467534779 -0.9206147702580401 5.474850423550368
"Gaia DR2 2015670350067575936" 17.67179 18.69682 16.6099014 351.35806780378505 61.66363390327664 6.561005861802345 12.518078925612604 9.058654207991673 12.68636656228011 7.678839642671704 11.933879558879037
"Gaia DR2 2015669383699965440" 17.6731873 18.4034214 16.7917919 351.45142307523946 61.64659622907493 10.396674626032855 4.965555068502815 9.518476919761836 4.14408430020182 9.938072127211342 4.139125412858572
"Gaia DR2 2015669314984993152" 17.6917248 18.3771286 16.8234768 351.36171975635773 61.63542145952646 3.5472297154062638 8.585382922703403 4.406789291186538 10.069221136012747 3.9857518787684176 8.768791544546769
"Gaia DR2 2015669147486664448" 17.6997967 18.3660011 16.84735 351.35252410873795 61.63740926134823 3.2051472565560166 9.370782557313195 4.414409389888667 10.936795707496442 3.8060012652242072 9.56925148071537
"Gaia DR2 2015669491084040576" 17.7169647 18.4167175 16.8432312 351.4701243163651 61.67426125473589 14.729151311571467 7.562691689348469 14.876765582263944 5.0166514018254755 14.652998221212036 5.8115986165145195
"Gaia DR2 2015670551931366144" 17.7383251 18.5349884 16.8141174 351.4178378690827 61.7032197246989 14.808594509899628 14.354844257563286 17.907845267797644 11.409516614960916 16.050475167547095 12.192194048613695
"Gaia DR2 2015668941328245248" 17.7393932 18.4570961 16.7979 351.34819352254056 61.6289334187886 1.9629060568382997 8.49812751663919 2.8223862398096378 10.565599342197563 2.4292233371166487 8.969211047452072
"Gaia DR2 2015669108821976448" 17.74275 18.4667072 16.848402 351.3241673043863 61.62960565344715 0.549907831140704 9.953999117951476 2.076235508504646 12.458385555514397 1.3391378949600785 10.591917370954391
"Gaia DR2 2015657533895135232" 17.74696 18.1489487 16.7253532 351.4270147938795 61.629540847834534 6.9249601487789905 4.0971744934258805 5.752120683057157 4.591529944156873 6.395632851556982 3.9407439872533665
"Gaia DR2 2015670246988222336" 17.7599354 nan nan 351.32457869027854 61.688234246407596 7.313098368766196 17.667977140181776 12.032181292658112 17.280730515032662 9.410738011535507 16.648334315157356
"Gaia DR2 2015670040831230720" 17.7660961 18.5344486 16.7544937 351.31926602509293 61.673101359208545 5.2450156708933005 15.972790277790352 9.276379054433985 16.43358529027516 7.071562011154164 15.421177767265931
"Gaia DR2 2015658869619992064" 17.7704 18.5344067 16.8786144 351.5286557124698 61.64075884009214 14.525876099707187 -0.18779075112437926 11.30808829177738 -2.237056443884856 12.94890446186671 -1.4491721769193298
"Gaia DR2 2015670899833329280" 17.7782421 nan nan 351.4975896293669 61.670911185542515 16.049782852844995 5.5628548889142 15.296216334651582 2.643301996631724 15.547588868993394 3.6932266932598408
"Gaia DR2 2015669284925638528" 17.7814178 18.4209766 16.9626675 351.39945337132576 61.634123876467775 5.739686553231297 6.268881002149164 5.539529654393092 7.07792311708222 5.665984983194249 6.1967884583365
"Gaia DR2 2015657117273203200" 17.7919922 18.5606441 16.8870354 351.3601025093415 61.611432975617035 0.6918253050287699 5.509952094673722 0.28228895113776264 8.204743287164286 0.613199572976769 6.382566508699794
"Gaia DR2 2015669349340243840" 17.7945614 18.4868755 16.8799038 351.4137316864703 61.647723741204445 8.186491027599715 7.254555363785752 8.356474530814626 7.115856817267094 8.23526713110152 6.688397583249733
"Gaia DR2 2015657121578275968" 17.79609 18.6260948 16.6448956 351.33923292087394 61.60444702099886 -1.4062328308172631 5.775741164510254 -1.6500513209381822 9.222627742217263 -1.373924991798015 7.007001344016999
"Gaia DR2 2015657602614627200" 17.7985153 18.55695 16.8935528 351.48582869885735 61.63182905938087 10.841032835860775 1.0600512959079227 8.253926037458099 0.28912264912170116 9.610714496075545 0.38286770248218716
"Gaia DR2 2015669113126920960" 17.8111725 18.6378422 16.818819 351.30830154350434 61.62857232180541 -0.5526826847951458 10.720747263348382 1.3334121451073777 13.586198336710389 0.41673755128467427 11.51045641148956
"Gaia DR2 2015670380132616320" 17.8222618 18.61092 16.9109173 351.3979902844615 61.69016636133156 12.081102739464303 13.755689272406855 14.984997177100665 11.83958893552651 13.283567738783784 12.114551829028201
"Gaia DR2 2015670899833326848" 17.8270512 18.6787071 16.9042835 351.50675069848126 61.675911214308606 17.191291500013357 5.7052796849364835 16.472377180507884 2.3608806145377397 16.68453564298847 3.623726443099354
"Gaia DR2 2015657259017266432" 17.8326511 18.6373577 16.8994141 351.41716601781275 61.59375175105296 2.2070966048342484 -0.07251564688875778 -0.6661618012949067 2.3729458760910607 1.000529244834743 0.8564576412864016
"Gaia DR2 2015669280620701184" 17.8344364 18.4240112 17.0157356 351.4266548756633 61.63709792923212 7.769531466125759 5.116371086077608 7.019700600235852 5.246579257801658 7.414459983000459 4.749678162210424
"Gaia DR2 2015657392151143296" 17.84285 18.5356522 16.9701614 351.47782182797243 61.61928643862297 8.905909520769676 -0.14432175990366858 5.841333799668115 -0.1425448476200124 7.496147539759587 -0.40590494638395924
"Gaia DR2 2015670551931351680" 17.8434486 19.1822128 16.6585083 351.4137434874546 61.70112257849902 14.314341278420656 14.309841905180717 17.40583496185824 11.547556749671418 15.561436569078701 12.237976498825056
"Gaia DR2 2015657220352325632" 17.854557 18.5507526 16.9779243 351.40237982066793 61.58878738842445 0.7182738878178574 0.11289260051113814 -2.038779751485956 3.0922300521884427 -0.4101950755877555 1.2965551655336842
"Gaia DR2 2015670384427288192" 17.898468 18.527771 17.0625629 351.39266320394717 61.68025176911726 10.613030175952463 12.748211474715376 13.113912661536329 11.423433217653244 11.661130821139945 11.427854558155843
"Gaia DR2 2015669628513078784" 17.905756 nan nan 351.41441501009405 61.67658528766079 11.540501044212057 11.029457239655201 13.271826178194836 9.459495916808066 12.228304906978597 9.644241630554834
"Gaia DR2 2015657392151147648" 17.9065876 18.565052 16.9994774 351.49028252192954 61.61972566266844 9.730912496606269 -0.7937128379875862 6.364235714331633 -1.0579735887809418 8.171614262467859 -1.1644444511562817
"Gaia DR2 2015657190288145664" 17.9124355 18.5758381 17.0009575 351.4203176506646 61.59328787434995 2.3498003298748493 -0.31310556582622606 -0.6314878672073387 2.093330439661763 1.0924351234652354 0.6044921657829301
"Gaia DR2 2015669319285357056" 17.9135036 18.3858681 17.1093254 351.39238880684235 61.64775900849093 6.8663324199128635 8.471567654821035 7.597077885642538 8.748883069480657 7.188968446066427 8.069661273801907
"Gaia DR2 2015670002175335296" 17.91592 18.6853924 16.9887142 351.30276103831625 61.660944656798804 2.8254883635695043 15.307158502790841 6.6252283610273475 16.688281215846953 4.590997345612012 15.22602154039501
"Gaia DR2 2015669967815606144" 17.9207668 18.6735954 16.9916172 351.3479268440826 61.66116982424475 5.649504507817458 12.7690174445077 8.278055910981124 13.256668252571703 6.841865742588817 12.332705986095812
"Gaia DR2 2015658873924954240" 17.9241562 18.7047138 17.0262032 351.5140972002415 61.63286623889152 12.716930119557961 -0.40664606465474407 9.44720556410848 -1.7830321963400229 11.148518179652385 -1.3325908526193988
"Gaia DR2 2015669937750702208" 17.9325523 nan nan 351.31173500530184 61.65489747575698 2.686209149368299 13.998872517007658 5.920375853642294 15.502203327917929 4.201344280884093 14.019120384878523
"Gaia DR2 2015657568254891648" 17.93423 18.7784519 16.7490654 351.4622735165761 61.623308312206504 8.400552018150234 1.2704830386779111 5.963274715159066 1.3797811614155986 7.280079859193194 1.0162563575838588
"Gaia DR2 2015669452419514496" 17.94987 18.6677341 17.0978546 351.4388668951865 61.66001789673237 11.156521764030849 7.45242489920658 11.341568124199293 6.217755918795565 11.15985899798237 6.344974630699193
"Gaia DR2 2015669594153338752" 17.9572411 17.9234486 16.5589752 351.38537396487374 61.670174090932704 9.004422945931935 11.830822048525416 11.14482657326528 11.14380316795866 9.91964087583643 10.851039725071823
"Gaia DR2 2015669521138978944" 17.96477 18.79657 17.0252018 351.3836147609414 61.65745475308284 7.435163057326653 10.25072076462476 8.92597041657121 10.22321100728091 8.087566897771406 9.643268549193433
"Gaia DR2 2015670380132616192" 17.97188 18.7530041 17.0607 351.400600676835 61.69152267998914 12.398495768967791 13.786790575257651 15.308329195582083 11.753026372124467 13.598040189803635 12.087225294191867
"Gaia DR2 2015657357791351424" 17.9851742 18.9765453 16.90552 351.4453576477709 61.606840164793695 5.460917168494406 0.05429123680096737 2.5650381178028514 1.303965623469808 4.187080749986823 0.3955147270611299
"Gaia DR2 2015669967815617152" 17.9855862 18.8725567 16.9720364 351.3286250261547 61.664229269194706 4.805072481178433 14.269945788963174 8.10647614843014 14.98431346386074 6.313043124156286 13.896427045628334
"Gaia DR2 2015669250556126848" 17.9860535 18.3056831 16.7724838 351.36327131082606 61.62392077336498 2.322698557101366 6.9785553076766185 2.512801537911228 8.997403283259752 2.483473105167972 7.474374081637764
"Gaia DR2 2015657426510825600" 17.988842 19.0554886 16.8886642 351.4009026107495 61.6060855282803 2.6117269064445603 2.4822805138333655 0.8397391201408526 4.640629344658793 1.8903377013367129 3.189613283887237
"Gaia DR2 2015670345772739072" 17.9914455 18.6614 17.1441956 351.35889132307335 61.6645178665818 6.713569075316229 12.588003774287847 9.237977852350555 12.69673635241987 7.840685240383474 11.97250311537475
"Gaia DR2 2015669418059752064" 18.01274 18.77682 17.0901718 351.4751550288676 61.65564373699146 12.907378324701615 4.8153513893542925 11.903862790444608 3.084712724399642 12.348653185866489 3.5499165728397344
"Gaia DR2 2015657632669387136" 18.0129452 18.8315964 17.075985 351.4584125441078 61.63554979342592 9.564146324769025 3.108315255799175 7.898233142320597 2.69227578857012 8.76804655945498 2.539031422505486
"Gaia DR2 2015670242693619456" 18.0269985 18.87154 17.07966 351.31740911417717 61.68304578147451 6.273000799410052 17.390598913177357 10.896324037193615 17.39850180656781 8.34610494279779 16.57268981256781
"Gaia DR2 2015668872599014144" 18.0353069 18.7126522 16.9985542 351.3368322331406 61.61481592450928 -0.36390572383713415 7.281099534562863 0.0219633803436059 10.265081098256186 -0.06842699727214097 8.238382973126223
"Gaia DR2 2015669280620740864" 18.05148 18.7420063 17.156 351.4287847247703 61.64186036227216 8.448075783773 5.624821384600162 7.903125779100684 5.479387216239345 8.172669925198914 5.107359754999565
"Gaia DR2 2015657117273186432" 18.05315 18.7946377 17.09597 351.355328142478 61.607363258720255 -0.07201040661091263 5.2443577785571875 -0.5787845161162748 8.232716099774246 -0.18068529171526926 6.268744171060644
"Gaia DR2 2015657323431641088" 18.0541649 18.9351616 17.0883026 351.4771279033698 61.613595794075756 8.210537754322493 -0.8575241487643996 4.852447885966505 -0.5627948453220659 6.681785195590972 -0.9533579967895562
"Gaia DR2 2015669658578008832" 18.0584221 18.8873081 17.0876427 351.4521024893094 61.67237127870998 13.39436686847312 8.334642231744429 13.909559699741521 6.234221504237784 13.505974458499864 6.776448342119064
"Gaia DR2 2015669559803507200" 18.0645981 18.8260727 17.1450043 351.4011078743421 61.66291599492284 9.146790093075836 9.978684980364081 10.478398416826089 9.340613788355395 9.697962537383704 9.081873872831839
"Gaia DR2 2015668868303722624" 18.0658722 18.8241787 17.1370583 351.3494788903945 61.60889139827152 -0.25960970783861725 5.779079302816194 -0.5293793765795023 8.806833012627855 -0.25904431965806296 6.805639789340207
"Gaia DR2 2015669624218293248" 18.0767479 18.85318 17.1308651 351.3910173019378 61.66761277850544 9.060227916708516 11.172074948978661 10.91284486292681 10.50057642516428 9.845820245623603 10.220880900586632
"Gaia DR2 2015669727297547776" 18.07849 19.0827312 17.05009 351.44403668490065 61.6839381833913 14.220536570748042 10.321152920609094 15.579809715523204 7.810577280067758 14.694949054519595 8.49938399976929
"Gaia DR2 2015657224657722880" 18.07974 18.6491432 17.17416 351.40178504856397 61.600248417225586 1.9966446734465757 1.6609162777539916 -0.11780973070241352 4.088777685109154 1.1329719560513576 2.526006686381363
"Gaia DR2 2015669452419489152" 18.0829048 18.7458839 17.1950951 351.4440634099582 61.6555504086654 10.966636476773758 6.566984930250248 10.771191522117945 5.4499638575434926 10.803223480889248 5.545205769744436
"Gaia DR2 2015669555498710272" 18.0972519 18.9331284 17.1191673 351.4001382437918 61.65435455021202 8.104066142345111 8.902670324066799 8.992694359168203 8.704244332718568 8.475536011132062 8.254787148193373
"Gaia DR2 2015670624955348736" 18.0984383 18.4667149 16.6507072 351.36060496439177 61.69150910622594 9.91969208070719 16.054547406000285 13.874888768369825 14.802861486121902 11.630074088049042 14.66440611184467
"Gaia DR2 2015668906968506752" 18.102396 18.8728065 17.133131 351.31456536997644 61.61995010625319 -1.155337135163995 9.226424669751559 0.09536135059176587 12.393532409206813 -0.4593630639620896 10.21104770644573
"Gaia DR2 2015657671324306432" 18.1055 18.7062721 17.0955486 351.48528998142683 61.65443648615049 13.398339353096622 4.080869268227335 12.06370447844693 2.2108830769333556 12.6829741751719 2.7708420540635563
"Gaia DR2 2015659080073667328" 18.1124573 18.749176 17.148634 351.5074483380252 61.63999264760008 13.119968725182266 0.913411596547907 10.414632797314784 -0.6821963490435792 11.796767827074017 -0.16164906207270935
"Gaia DR2 2015669628513076736" 18.1318932 nan nan 351.38620964381283 61.67014432642265 9.052805547381277 11.779441514057407 11.169710316809471 11.077545599626799 9.956669206050737 10.794036097818068
"Gaia DR2 2015669521138939520" 18.13672 18.87074 17.2500343 351.39077213583255 61.64993742892052 7.016100443917477 8.851175936045017 7.90833749118735 9.05307582173072 7.408294974376783 8.400348162459899
"Gaia DR2 2015657602614619648" 18.1429482 18.4658279 17.0156879 351.49337805592086 61.64088795977461 12.348208609901464 1.8299688427197447 10.059877239508294 0.46638075340854446 11.22497240904609 0.8389294839984718
"Gaia DR2 2015669177541514240" 18.1590729 18.9088879 17.2214565 351.3014066154451 61.64098860347193 0.4473005112992059 12.751384137759626 3.192509761456586 15.140767278031191 1.783192948884098 13.243936237598149
"Gaia DR2 2015669933455810304" 18.17373 18.8539562 17.1917953 351.2900477089004 61.65170474521753 0.9756666475462037 14.811487366308544 4.604074644561205 16.895514810694568 2.6970819000064354 15.089273016159972
"Gaia DR2 2015670964248109824" 18.1744823 18.9426975 17.22298 351.50328908226084 61.679984872176995 17.44310761088537 6.4403430782884605 17.037814018879377 2.9638654075325634 17.07212184224487 4.270871224014963
"Gaia DR2 2015669353635262720" 18.1774464 18.8796444 17.1421547 351.40727962159133 61.654030934386846 8.509921020444922 8.454347686796766 9.19389890576466 8.13207064920984 8.782779525496775 7.760308812958286
"Gaia DR2 2015668937023244288" 18.1835384 18.931324 17.2616673 351.3405005400288 61.62056488021687 0.5242309330812072 7.831151979913193 1.1280624175611518 10.460642918371024 0.9015411838083693 8.597851136459518
"Gaia DR2 2015669418059832576" 18.1909065 19.002 17.1249847 351.4912873439785 61.668841406006756 15.4214032416752 5.646235541376971 14.71911183893609 2.951733417272469 14.953168306836972 3.883802784759858
"Gaia DR2 2015668868303739776" 18.1913929 19.0475864 17.1849861 351.34170021046515 61.61262553756496 -0.31346070204231147 6.714845982250276 -0.17502978709410844 9.711264217867921 -0.12947701989377158 7.69626213748179
"Gaia DR2 2015670620650807808" 18.197834 18.82064 17.3064461 351.3586447818627 61.69668561595518 10.392855459829182 16.84930137291794 14.682339151809778 15.381407558488402 12.244357461450626 15.32827101606599
"Gaia DR2 2015669418059832704" 18.2014542 18.9265156 17.251627 351.4858289638593 61.66868210343834 15.064326401489723 5.934559257540701 14.495944846809548 3.354807766370554 14.662223822267098 4.218943518121794
"Gaia DR2 2015657632669443456" 18.2046719 18.99884 17.2553024 351.46328601009 61.645759270549036 11.037318079578451 4.181624059366934 9.802921216682279 3.168810700726632 10.408235093831907 3.2867987081484005
"Gaia DR2 2015657671334081536" 18.2063675 19.2690754 17.0882683 351.48542175655183 61.64948757283086 12.839384042883808 3.4188108988039865 11.230214557889333 1.7891454998307461 12.01111615613829 2.2472103845969036
"Gaia DR2 2015657259017264640" 18.2096176 18.9099464 17.2759056 351.4157973213013 61.59455916490422 2.2146543951855264 0.11204154337183692 -0.578530831764068 2.544680843503502 1.0437482946133532 1.0288690021387739
"Gaia DR2 2015657563954473472" 18.2111149 18.81654 17.2710838 351.43774173692304 61.62550528288646 7.128305511052808 2.9543650955893233 5.453661204495136 3.4367206134338995 6.371091266298081 2.828529463550816
"Gaia DR2 2015669246260919808" 18.2278767 19.1346416 17.1876583 351.37757753224514 61.62699776138446 3.5638967127395382 6.571212972747192 3.5472058749549733 8.158759864586488 3.6104278773265523 6.8694919141406645
"Gaia DR2 2015670899823522816" 18.2334976 nan nan 351.4970481471748 61.67162222137177 16.097636531276446 5.687603621968681 15.397172762591936 2.743765616663074 15.618339729277992 3.802141885051906
"Gaia DR2 2015669937760612736" 18.2395172 18.8018265 17.23941 351.3114088022913 61.65277658286863 2.422207853633198 13.737577301424823 5.549060860532268 15.351612362914889 3.8940095311499032 13.820198350433031
"Gaia DR2 2015657598309695360" 18.2604237 19.1205864 17.3007317 351.48873385827187 61.6445251008325 12.476443333776308 2.574541703723219 10.508821250317549 1.1235105369310796 11.494316800088663 1.5170685634396879
"Gaia DR2 2015670006480080512" 18.26261 18.7960014 17.1220284 351.2957155627626 61.65556989273072 1.771168890631941 14.998862297780216 5.46204455927605 16.782016330421886 3.5065342038023735 15.123804505542736
"Gaia DR2 2015669349340243712" 18.2687378 19.1021671 17.22687 351.399154506044 61.64737430544552 7.241911555794211 8.036380991451676 7.774442356701062 8.20019136992503 7.469344893305244 7.592950154595499
"Gaia DR2 2015668833943964800" 18.2720833 19.0788479 17.2773972 351.3302255262969 61.60564402455218 -1.8278100671335569 6.446688453863973 -1.769795245508469 10.011034745951736 -1.6531722734381944 7.713883382698381
"Gaia DR2 2015657499525676160" 18.2792034 19.1117344 17.141201 351.39556641783224 61.616890755272664 3.520434723048555 4.213237027083599 2.4794281072300395 5.945204331128276 3.109843483489147 4.6572255194839025
"Gaia DR2 2015670345772780416" 18.2836456 19.018856 17.4308052 351.36687415121617 61.67323470453964 8.209333287817364 13.28555238377526 11.001320995372389 12.809740125003165 9.429786615153887 12.362465309381925
"Gaia DR2 2015669486779344128" 18.2957668 19.0170135 17.4228516 351.4825943457153 61.67760825936412 15.886528737246454 7.298522823832219 15.891610664294404 4.344002898573132 15.726330648052262 5.356462999665279
"Gaia DR2 2015669383701164032" 18.3072968 18.9888649 17.3068352 351.43806941523445 61.651430473522346 10.122115515397727 6.362580698731559 9.857969286110713 5.56527171738688 9.942826969474007 5.503383978640143
"Gaia DR2 2015669383699969280" 18.30791 19.1300373 17.35358 351.44283293360303 61.64731285003864 9.945552956344525 5.547889758933248 9.331361897324092 4.859504114091298 9.612890217933687 4.767848677334788
"Gaia DR2 2015669555498741888" 18.3120213 19.0553131 17.410738 351.4065534004759 61.66262644032734 9.451263755285613 9.631258207002197 10.624518702830597 8.900878299887486 9.926301214523118 8.700470001699939
"Gaia DR2 2015669177541490176" 18.3124752 19.0717239 17.3672256 351.31201387530507 61.637433989233365 0.6961186668130024 11.678706092139333 2.968932619166784 14.035651401193 1.8164718983796853 12.189639729297845
"Gaia DR2 2015657667029240192" 18.3258915 18.8668156 17.18974 351.48503627025354 61.65610011059203 13.573234295245392 4.315301654214895 12.33636146078025 2.368633075914671 12.898498096653187 2.960365376659448
"Gaia DR2 2015670246988220800" 18.3289814 19.054491 17.2597046 351.31755550613275 61.68609470628071 6.632492443183666 17.784617273027976 11.418561320800428 17.639690713028198 8.772031600477641 16.879538706005384
"Gaia DR2 2015657499535397888" 18.3290272 18.9648438 17.3670788 351.3895699066271 61.618190463602836 3.2972611486326127 4.725942790357053 2.4845357086805278 6.5115036794639645 2.9926356371229437 5.179738258676822
"Gaia DR2 2015669177541528960" 18.3328934 19.0431423 17.3737965 351.3167421225081 61.6415323024356 1.4602745976741236 11.950438430600435 3.832987760052374 14.013365010025897 2.6118610466245844 12.30918385673722
"Gaia DR2 2015669731602184320" 18.3341866 19.0718441 16.85166 351.4231870095361 61.68115394879145 12.608495393142276 11.135541676713174 14.360427209380468 9.169575700879916 13.286750141823493 9.55363873159445
"Gaia DR2 2015669589858482560" 18.3346939 19.1293182 17.39923 351.3797332354099 61.66252484160048 7.7765819287033064 11.140844957222384 9.646296069412562 10.940064920097253 8.592365812338155 10.420420987938096
"Gaia DR2 2015670624945365632" 18.3357 nan nan 351.3606637896265 61.69122315998553 9.890493942810906 16.013452073459824 13.828518317326354 14.774674740024317 11.593712549992558 14.630922736927667
"Gaia DR2 2015670448852112384" 18.3375034 19.2033768 17.3148556 351.37882669809625 61.694256569758274 11.363583529706773 15.383232374223219 14.99235504242267 13.640575595529498 12.902684435290787 13.774844444313958
"Gaia DR2 2015669937760611328" 18.34118 19.0353756 17.3865376 351.2909510142084 61.64878837321541 0.6962693110078364 14.375383062761648 4.141716663532169 16.58526949065978 2.3408061430070815 14.728515389157598
"Gaia DR2 2015669967820021632" 18.3481445 18.9907837 17.4549751 351.33775704415916 61.65953081369017 4.830998052435268 13.130693094675856 7.6363835687085935 13.897692172639882 6.1167851018017405 12.819204671741593
"Gaia DR2 2015657598309650688" 18.3548679 19.238615 17.3599777 351.49745694020487 61.636352834771664 12.082042563008745 0.998631135235974 9.438569008489022 -0.22238698466797402 10.804727555439637 0.10370244971199138
"Gaia DR2 2015669967815587584" 18.3638916 19.021759 17.49169 351.32034857073245 61.65784719825481 3.558892521307227 13.89824273555912 6.728444904740187 15.088199833771643 5.029814216242853 13.768731916582706
"Gaia DR2 2015670453146691584" 18.3645325 18.6780586 17.2208767 351.40620371261167 61.70041560391496 13.76617377668475 14.643931151081164 17.01604503526561 12.063722163856099 15.093695646438174 12.650286849261743
"Gaia DR2 2015670414492359936" 18.36512 19.4220848 17.2885551 351.3745649415143 61.69270961158245 10.922033597395071 15.420760574341127 14.577676512047223 13.837390670749407 12.480902831599213 13.888929008516014
"Gaia DR2 2015657254712103680" 18.36629 19.2682247 17.3670425 351.43028268585084 61.598596588811596 3.5783087919681806 -0.1783001671658102 0.6262803439526872 1.7719171999629237 2.3124429464943566 0.512301570199722
"Gaia DR2 2015657667029240064" 18.3877964 19.0692158 17.4613876 351.49269162268854 61.65604287747072 14.042069161500695 3.8736296112925315 12.601932827878514 1.7797359583294803 13.268235234849648 2.460915800986011
"Gaia DR2 2015669491084041984" 18.4065723 19.219574 17.4155273 351.4607663340262 61.67062489691801 13.731649049711711 7.612429700584919 13.924730629043065 5.428143451683479 13.693342918490565 6.036334754383861
"Gaia DR2 2015669727297543424" 18.410841 19.1745644 17.4913654 351.4314272028602 61.68330770748886 13.366419131074757 10.952828040753356 15.020785439252663 8.719893647685431 13.987746655872334 9.246436671751898
"Gaia DR2 2015668937027870464" 18.4156456 19.2269669 17.360218 351.3359943529345 61.62855228022258 1.1623863134937213 9.141914983554347 2.3209457134786993 11.466784362260736 1.776459007371324 9.718108061017745
"Gaia DR2 2015669177541496320" 18.4185886 19.1694317 17.39155 351.29519527940954 61.6383365654423 -0.24254928418088273 12.755060535450006 2.5207451005340342 15.396299229743057 1.113545585473501 13.370434744236142
"Gaia DR2 2015657254712132352" 18.4188747 19.2371578 17.4476948 351.4347933515977 61.60429745464638 4.512617575641659 0.31871394865913594 1.7543845681735393 1.900461675644376 3.3169692048901727 0.8135995631809401
"Gaia DR2 2015670242693654400" 18.4238338 19.4188576 17.3349342 351.3423608841978 61.690301773242005 8.65143315702699 16.93094117325061 13.018035143374512 16.09487440357941 10.5679985632428 15.71572327241206
"Gaia DR2 2015670414492306176" 18.4486618 19.4715576 17.3859825 351.34743035367006 61.6818487597807 7.994240760433396 15.5271643398589 11.766123109319313 15.00774525981166 9.656501259885928 14.511289840136955
"Gaia DR2 2015669181836528000" 18.4489727 18.3104343 17.07722 351.29783137313376 61.63392293251951 -0.5866373158516467 12.022741513804288 1.8664349062734615 14.829623295780348 0.6368275255320324 12.742330843950684
"Gaia DR2 2015669108821943040" 18.4521847 19.213995 17.4791222 351.31481699439644 61.62239688586643 -0.858494693702955 9.534962111211858 0.5192756764636268 12.576790848796957 -0.11093182227079978 10.448590634621624
"Gaia DR2 2015669555498782976" 18.468998 19.3990765 17.4486256 351.4180269623065 61.66870456626574 10.860247024291589 9.783126465709945 12.06586834948084 8.529656233485408 11.32500225762583 8.592155642897739
"Gaia DR2 2015668937023266432" 18.4698448 19.0761547 17.581131 351.3437577644808 61.62479142403346 1.2118924461077034 8.203714528513787 1.9612967738050973 10.561639559896351 1.6421965077764007 8.825969263811139
"Gaia DR2 2015657529590129408" 18.4715614 19.2576466 17.4918461 351.42686458169356 61.62446938182696 6.333852705884758 3.43545885540611 4.887396066297656 4.181864092395905 5.692597590254273 3.423169451652681
"Gaia DR2 2015669418059784960" 18.4893627 19.5523 17.372673 351.46373131175557 61.661546353965015 12.874836090224191 6.2438583235176655 12.493277655715772 4.447237649757962 12.594707511262408 4.900649987102109
"Gaia DR2 2015670453156669440" 18.4978962 19.2921314 17.527359 351.39800997947333 61.69162132845006 12.249315552868364 13.946784817265357 15.232286916141355 11.958806027002723 13.48417435102162 12.264465588130975
"Gaia DR2 2015657568245177472" 18.5126019 19.2351055 17.5143375 351.45462969272546 61.62636835061248 8.2764316114126 2.1091883248503267 6.206827571085871 2.2181169461300385 7.322495714689602 1.828028917385602
"Gaia DR2 2015668872608786944" 18.5158615 19.0456 17.15083 351.3519075363222 61.61518321155555 0.6138759929941102 6.471493102568674 0.6243239842578063 9.142348778059155 0.72435940223738 7.301753233191924
"Gaia DR2 2015669521138948096" 18.51875 19.3564949 17.4931278 351.3892322870771 61.65205164838066 7.163279877893865 9.217929182596228 8.211480421136832 9.346060120256505 7.622607239516295 8.719393809052267
"Gaia DR2 2015657117277872384" 18.5283985 19.2571163 17.4834747 351.34908135898934 61.603003411249595 -0.9606537747734745 5.024388791699835 -1.5418429499362016 8.349429043316732 -1.0869832976201135 6.22013766215759
"Gaia DR2 2015669933455791360" 18.53125 19.30125 17.5438919 351.3049030682681 61.64827670511334 1.501836648495492 13.51396172233257 4.553447113997736 15.476470156767963 2.95617116591386 13.773817375117657
"Gaia DR2 2015669353645100800" 18.5368729 19.1200867 17.4947014 351.39979676549996 61.64668739387965 7.202921531105202 7.909146945749537 7.6810570283526385 8.094139331720967 7.406724190595645 7.480114196531437
"Gaia DR2 2015657323431646464" 18.5416565 19.3960552 17.576992 351.48595886873443 61.6135224034731 8.75122480276033 -1.3687476690834899 5.157910146647316 -1.2437051725499133 7.107825119313436 -1.5311049205208551
"Gaia DR2 2015669486780311808" 18.5447617 19.25034 17.6344929 351.46605257581405 61.67034040963817 14.027041910217996 7.27506299519365 14.066361699311933 5.001237560672507 13.914812833281118 5.666021952614819
"Gaia DR2 2015669594163236352" 18.54688 19.2570667 17.5252419 351.3772508396898 61.66507820360056 7.915853992663719 11.619067414428535 9.990192460007107 11.341331093836782 8.820661787515842 10.845824423566453
