TBJD bkgsubflux
1810.0144653320312 208.7361602783203
1810.0353393554688 209.9979705810547
1810.05615234375 209.0308837890625
1810.0769653320312 208.741455078125
1810.0978393554688 208.6024169921875
1810.11865234375 207.4116973876953
1810.1394653320312 207.62942504882812
1810.1603393554688 208.374755859375
1810.18115234375 209.14198303222656
1810.2019653320312 207.58578491210938
1810.2228393554688 207.73196411132812
1810.24365234375 207.5795440673828
1810.2644653320312 208.03981018066406
1810.2853393554688 207.93374633789062
1810.30615234375 208.53726196289062
1810.3269653320312 208.74932861328125
1810.3478393554688 208.8357391357422
1810.36865234375 207.25640869140625
1810.3894653320312 208.55886840820312
1810.4103393554688 208.41856384277344
1810.43115234375 209.91282653808594
1810.4519653320312 209.51588439941406
1810.4728393554688 210.06805419921875
1810.49365234375 209.34844970703125
1810.5144653320312 210.811767578125
1810.5353393554688 210.516357421875
1810.55615234375 210.24757385253906
1810.5769653320312 210.77679443359375
1810.5978393554688 209.60194396972656
1810.61865234375 210.73922729492188
1810.6394653320312 211.00173950195312
1810.6603393554688 210.39306640625
1810.68115234375 210.84202575683594
1810.7019653320312 210.74427795410156
1810.7227783203125 210.9356231689453
1810.7435913085938 209.65374755859375
1810.7644653320312 209.29586791992188
1810.7852783203125 209.11305236816406
1810.8060913085938 209.34030151367188
1810.8269653320312 209.48146057128906
1810.8477783203125 209.40493774414062
1810.8685913085938 209.01068115234375
1810.8894653320312 208.23593139648438
1810.9102783203125 209.3383331298828
1810.9310913085938 208.3193359375
1810.9519653320312 207.6231689453125
1810.9727783203125 208.3370361328125
1810.9935913085938 207.9249725341797
1811.0144653320312 207.62893676757812
1811.0352783203125 207.93014526367188
1811.0560913085938 208.81187438964844
1811.0769653320312 207.75808715820312
1811.0977783203125 208.2454376220703
1811.1185913085938 208.62344360351562
1811.1394653320312 208.46847534179688
1811.1602783203125 207.7845001220703
1811.1810913085938 208.14926147460938
1811.2019653320312 208.2798309326172
1811.2227783203125 208.64447021484375
1811.2435913085938 209.23672485351562
1811.2644653320312 208.86862182617188
1811.2852783203125 209.3853302001953
1811.3060913085938 209.5913543701172
1811.3269653320312 210.08599853515625
1811.3477783203125 210.29977416992188
1811.3685913085938 210.0756378173828
1811.3894653320312 210.81671142578125
1811.4102783203125 210.32833862304688
1811.4310913085938 210.02667236328125
1811.4519653320312 209.6707305908203
1811.4727783203125 209.97982788085938
1811.4935913085938 209.81024169921875
1811.5144653320312 210.21087646484375
1811.5352783203125 208.79180908203125
1811.5560913085938 209.56332397460938
1811.5769653320312 209.9774169921875
1811.5977783203125 208.7345733642578
1811.6185913085938 208.87042236328125
1811.6394653320312 208.6859588623047
1811.6602783203125 209.449951171875
1811.6810913085938 208.68890380859375
1811.7019653320312 209.28082275390625
1811.7227783203125 208.62432861328125
1811.7435913085938 207.37118530273438
1811.7644653320312 208.30764770507812
1811.7852783203125 208.3564453125
1811.8060913085938 209.01705932617188
1811.8269653320312 207.9928436279297
1811.8477783203125 207.9989471435547
1811.8685913085938 209.05929565429688
1811.8894653320312 207.79559326171875
1811.9102783203125 208.07421875
1811.9310913085938 208.17172241210938
1811.9519653320312 208.1105194091797
1811.9727783203125 209.09579467773438
1811.9935913085938 209.04244995117188
1812.0144653320312 208.74087524414062
1812.0352783203125 209.34835815429688
1812.0560913085938 208.19207763671875
1812.0769653320312 209.58306884765625
1812.0977783203125 208.38516235351562
1812.1185913085938 209.81251525878906
1812.1394653320312 209.6404266357422
1812.1602783203125 210.71121215820312
1812.1810913085938 210.63812255859375
1812.2019653320312 209.18746948242188
1812.2227783203125 210.02191162109375
1812.2435913085938 210.52987670898438
1812.2644653320312 209.0018310546875
1812.2852783203125 210.95587158203125
1812.3060913085938 210.03338623046875
1812.3269653320312 209.78656005859375
1812.3477783203125 209.35438537597656
1812.3685913085938 210.165771484375
1812.3894653320312 209.62966918945312
1812.4102783203125 209.45962524414062
1812.4310913085938 209.22573852539062
1812.451904296875 209.74757385253906
1812.4727172851562 209.0696258544922
1812.514404296875 208.93548583984375
1812.5352172851562 209.23703002929688
1812.5560913085938 208.59786987304688
1812.576904296875 208.31785583496094
1812.5977172851562 207.7790985107422
1812.6185913085938 207.79672241210938
1812.639404296875 208.76419067382812
1812.6602172851562 208.2095947265625
1812.6810913085938 208.22145080566406
1812.701904296875 208.13259887695312
1812.7227172851562 207.640625
1812.7435913085938 208.3446044921875
1812.764404296875 207.63784790039062
1812.7852172851562 208.5177459716797
1812.8060913085938 209.06663513183594
1812.826904296875 207.73788452148438
1812.8477172851562 208.5213165283203
1812.8685913085938 207.7421417236328
1812.889404296875 208.82977294921875
1812.9102172851562 209.04989624023438
1812.9310913085938 209.02536010742188
1812.951904296875 209.5076904296875
1812.9727172851562 209.51821899414062
1812.9935913085938 208.53338623046875
1813.014404296875 209.3880615234375
1813.0352172851562 210.970458984375
1813.0560913085938 210.40792846679688
1813.076904296875 210.11932373046875
1813.0977172851562 209.16119384765625
1813.1185913085938 210.61825561523438
1813.139404296875 210.21786499023438
1813.1602172851562 210.15716552734375
1813.1810913085938 209.14447021484375
1813.201904296875 210.6641082763672
1813.2227172851562 209.64805603027344
1813.2435913085938 209.57037353515625
1813.264404296875 209.67337036132812
1813.2852172851562 209.93356323242188
1813.3060913085938 208.105224609375
1813.326904296875 209.22442626953125
1813.3477172851562 209.02716064453125
1813.3685913085938 207.98153686523438
1813.389404296875 207.49041748046875
1813.4102172851562 208.16555786132812
1813.4310913085938 208.10385131835938
1813.451904296875 208.30789184570312
1813.4727172851562 209.1241455078125
1813.4935913085938 208.07302856445312
1813.514404296875 207.38125610351562
1813.5352172851562 208.17605590820312
1813.5560913085938 208.23095703125
1813.576904296875 207.27981567382812
1813.5977172851562 207.24551391601562
1813.6185913085938 207.3731689453125
1813.639404296875 208.25372314453125
1813.6602172851562 208.26174926757812
1813.6810913085938 208.11029052734375
1813.701904296875 208.5819091796875
1813.7227172851562 209.0313720703125
1813.7435913085938 209.88894653320312
1813.764404296875 209.054931640625
1813.7852172851562 208.07818603515625
1813.8060913085938 208.99974060058594
1813.826904296875 208.09796142578125
1813.8477172851562 210.65345764160156
1813.8685913085938 210.13723754882812
1813.889404296875 210.4590606689453
1813.9102172851562 210.47386169433594
1813.9310913085938 211.13638305664062
1813.951904296875 210.73797607421875
1813.9727172851562 210.34315490722656
1813.9935913085938 210.6456298828125
1814.014404296875 210.8389129638672
1814.0352172851562 210.02487182617188
1814.0560302734375 209.83734130859375
1814.0768432617188 209.84829711914062
1814.0977172851562 208.94757080078125
1814.1185302734375 208.66629028320312
1814.1393432617188 209.22000122070312
1814.1602172851562 209.42605590820312
1814.1810302734375 208.66552734375
1814.2018432617188 208.5684814453125
1814.2227172851562 209.57595825195312
1814.2435302734375 209.53244018554688
1814.2643432617188 210.2476806640625
1814.2852172851562 208.3551025390625
1814.3060302734375 208.03948974609375
1814.3268432617188 209.58541870117188
1814.3477172851562 209.1253662109375
1814.3685302734375 206.93255615234375
1814.3893432617188 209.09613037109375
1814.4102172851562 207.85797119140625
1814.4310302734375 209.01611328125
1814.4518432617188 206.8173828125
1814.4727172851562 207.87149047851562
1814.4935302734375 209.08441162109375
1814.5143432617188 208.14376831054688
1814.5352172851562 208.65567016601562
1814.5560302734375 209.24545288085938
1814.5768432617188 209.11328125
1814.5977172851562 209.77914428710938
1814.6185302734375 209.23663330078125
1814.6393432617188 209.9989013671875
1814.6602172851562 210.3765869140625
1814.6810302734375 210.175048828125
1814.7018432617188 210.5252685546875
1814.7227172851562 210.35992431640625
1814.7435302734375 208.7684326171875
1814.7643432617188 211.1207275390625
1814.7852172851562 210.09423828125
1814.8060302734375 207.987060546875
1814.8268432617188 209.3804931640625
1814.8477172851562 211.15087890625
1814.8685302734375 208.2628173828125
1814.8893432617188 209.8218994140625
1814.9102172851562 209.4903564453125
1814.9310302734375 206.8682861328125
1814.9518432617188 205.311767578125
1814.9727172851562 204.51025390625
1814.9935302734375 206.73779296875
1815.0143432617188 204.62890625
